customer_id,age_group,city,occupation,gender,marital status,avg_income
ATQCUS3428,21-24,Hyderabad,Salaried Other Employees,Male,Single,28304
ATQCUS3512,25-34,Delhi NCR,Salaried Other Employees,Male,Single,37756
ATQCUS2071,21-24,Hyderabad,Salaried IT Employees,Female,Married,48671
ATQCUS2275,25-34,Bengaluru,Salaried IT Employees,Female,Married,63974
ATQCUS0666,25-34,Chennai,Salaried Other Employees,Male,Married,40624
ATQCUS2700,35-45,Delhi NCR,Freelancers,Female,Married,36891
ATQCUS3702,35-45,Chennai,Business Owners,Male,Single,73067
ATQCUS1097,35-45,Delhi NCR,Salaried IT Employees,Male,Married,66362
ATQCUS0274,25-34,Mumbai,Freelancers,Male,Married,36760
ATQCUS2762,35-45,Bengaluru,Freelancers,Female,Married,39069
ATQCUS2469,25-34,Hyderabad,Salaried IT Employees,Female,Married,63338
ATQCUS3430,21-24,Hyderabad,Business Owners,Male,Single,53099
ATQCUS2519,25-34,Hyderabad,Government Employees,Female,Married,50316
ATQCUS0132,25-34,Mumbai,Salaried IT Employees,Male,Married,60601
ATQCUS2906,35-45,Hyderabad,Salaried IT Employees,Female,Married,67502
ATQCUS3795,21-24,Mumbai,Freelancers,Female,Single,26618
ATQCUS2388,25-34,Chennai,Salaried IT Employees,Female,Married,60862
ATQCUS0497,25-34,Bengaluru,Salaried Other Employees,Male,Married,38211
ATQCUS1650,45+,Mumbai,Salaried IT Employees,Male,Married,74062
ATQCUS3821,21-24,Delhi NCR,Salaried Other Employees,Female,Single,27945
ATQCUS3451,25-34,Mumbai,Salaried IT Employees,Male,Single,61189
ATQCUS0043,21-24,Delhi NCR,Salaried IT Employees,Male,Married,45573
ATQCUS0894,35-45,Mumbai,Salaried IT Employees,Male,Married,67641
ATQCUS0907,35-45,Mumbai,Salaried IT Employees,Male,Married,67748
ATQCUS1480,35-45,Chennai,Freelancers,Male,Married,34275
ATQCUS1778,45+,Delhi NCR,Business Owners,Male,Married,80277
ATQCUS0001,21-24,Mumbai,Salaried IT Employees,Male,Married,49767
ATQCUS2646,35-45,Delhi NCR,Salaried IT Employees,Female,Married,65787
ATQCUS2459,25-34,Hyderabad,Salaried IT Employees,Female,Married,66471
ATQCUS0716,25-34,Chennai,Freelancers,Male,Married,32777
ATQCUS1651,45+,Mumbai,Salaried IT Employees,Male,Married,76952
ATQCUS2186,25-34,Delhi NCR,Salaried IT Employees,Female,Married,63528
ATQCUS3012,45+,Delhi NCR,Salaried IT Employees,Female,Married,70265
ATQCUS3433,21-24,Hyderabad,Business Owners,Male,Single,52479
ATQCUS3767,21-24,Mumbai,Salaried IT Employees,Female,Single,46294
ATQCUS0133,25-34,Mumbai,Salaried IT Employees,Male,Married,63550
ATQCUS3921,25-34,Mumbai,Salaried IT Employees,Female,Single,65410
ATQCUS3881,21-24,Chennai,Salaried Other Employees,Female,Single,29842
ATQCUS3323,21-24,Bengaluru,Salaried Other Employees,Male,Single,28321
ATQCUS1033,35-45,Mumbai,Freelancers,Male,Married,39235
ATQCUS0034,21-24,Mumbai,Freelancers,Male,Married,25807
ATQCUS0516,25-34,Bengaluru,Salaried Other Employees,Male,Married,37780
ATQCUS1005,35-45,Mumbai,Business Owners,Male,Married,73866
ATQCUS0097,21-24,Chennai,Salaried Other Employees,Male,Married,30755
ATQCUS3228,21-24,Mumbai,Freelancers,Male,Single,26403
ATQCUS2565,35-45,Mumbai,Salaried IT Employees,Female,Married,65052
ATQCUS0753,25-34,Chennai,Government Employees,Male,Married,50095
ATQCUS2356,25-34,Chennai,Salaried IT Employees,Female,Married,59164
ATQCUS0956,35-45,Mumbai,Salaried Other Employees,Male,Married,40504
ATQCUS3890,21-24,Hyderabad,Salaried IT Employees,Female,Single,50237
ATQCUS3151,21-24,Mumbai,Salaried IT Employees,Male,Single,47466
ATQCUS1634,35-45,Hyderabad,Freelancers,Male,Married,39239
ATQCUS2768,35-45,Bengaluru,Freelancers,Female,Married,36532
ATQCUS0461,25-34,Bengaluru,Salaried IT Employees,Male,Married,61780
ATQCUS2662,35-45,Delhi NCR,Salaried IT Employees,Female,Married,65677
ATQCUS3533,25-34,Delhi NCR,Government Employees,Male,Single,54829
ATQCUS2066,21-24,Chennai,Government Employees,Female,Married,39072
ATQCUS1887,45+,Bengaluru,Freelancers,Male,Married,38182
ATQCUS3554,25-34,Bengaluru,Business Owners,Male,Single,68549
ATQCUS3050,45+,Bengaluru,Salaried IT Employees,Female,Married,69648
ATQCUS3770,21-24,Mumbai,Salaried Other Employees,Female,Single,29323
ATQCUS0561,25-34,Bengaluru,Freelancers,Male,Married,32988
ATQCUS0864,25-34,Hyderabad,Freelancers,Male,Married,37193
ATQCUS3942,25-34,Delhi NCR,Salaried IT Employees,Female,Single,62826
ATQCUS0615,25-34,Chennai,Salaried IT Employees,Male,Married,65583
ATQCUS0085,21-24,Bengaluru,Government Employees,Male,Married,41857
ATQCUS3538,25-34,Bengaluru,Salaried IT Employees,Male,Single,61508
ATQCUS1676,45+,Mumbai,Salaried Other Employees,Male,Married,42354
ATQCUS2901,35-45,Hyderabad,Salaried IT Employees,Female,Married,70007
ATQCUS1795,45+,Delhi NCR,Freelancers,Male,Married,40690
ATQCUS0950,35-45,Mumbai,Salaried Other Employees,Male,Married,40641
ATQCUS2924,35-45,Hyderabad,Salaried Other Employees,Female,Married,41225
ATQCUS3559,25-34,Bengaluru,Freelancers,Male,Single,33117
ATQCUS3654,35-45,Mumbai,Salaried Other Employees,Male,Single,39645
ATQCUS2831,35-45,Chennai,Salaried Other Employees,Female,Married,41041
ATQCUS3717,35-45,Hyderabad,Freelancers,Male,Single,34882
ATQCUS0282,25-34,Mumbai,Freelancers,Male,Married,34971
ATQCUS2100,25-34,Mumbai,Salaried IT Employees,Female,Married,59647
ATQCUS2045,21-24,Bengaluru,Salaried IT Employees,Female,Married,47244
ATQCUS3543,25-34,Bengaluru,Salaried IT Employees,Male,Single,64952
ATQCUS3169,21-24,Mumbai,Salaried IT Employees,Male,Single,50338
ATQCUS0090,21-24,Chennai,Salaried IT Employees,Male,Married,45218
ATQCUS1324,35-45,Bengaluru,Freelancers,Male,Married,39431
ATQCUS3366,21-24,Chennai,Salaried IT Employees,Male,Single,49222
ATQCUS2806,35-45,Chennai,Salaried IT Employees,Female,Married,61781
ATQCUS3907,21-24,Hyderabad,Salaried Other Employees,Female,Single,29894
ATQCUS0778,25-34,Hyderabad,Salaried IT Employees,Male,Married,65218
ATQCUS3669,35-45,Delhi NCR,Salaried Other Employees,Male,Single,41693
ATQCUS1455,35-45,Chennai,Business Owners,Male,Married,75171
ATQCUS0313,25-34,Mumbai,Government Employees,Male,Married,53804
ATQCUS2329,25-34,Bengaluru,Freelancers,Female,Married,34721
ATQCUS1234,35-45,Bengaluru,Salaried IT Employees,Male,Married,61641
ATQCUS0139,25-34,Mumbai,Salaried IT Employees,Male,Married,63168
ATQCUS0251,25-34,Mumbai,Business Owners,Male,Married,73155
ATQCUS3018,45+,Delhi NCR,Salaried IT Employees,Female,Married,65709
ATQCUS3353,21-24,Bengaluru,Government Employees,Male,Single,42578
ATQCUS3710,35-45,Hyderabad,Salaried IT Employees,Male,Single,62632
ATQCUS1367,35-45,Chennai,Salaried IT Employees,Male,Married,68187
ATQCUS3638,25-34,Hyderabad,Freelancers,Male,Single,34930
ATQCUS0165,25-34,Mumbai,Salaried IT Employees,Male,Married,61970
ATQCUS3099,45+,Chennai,Salaried IT Employees,Female,Married,71509
ATQCUS3309,21-24,Bengaluru,Salaried IT Employees,Male,Single,46132
ATQCUS0327,25-34,Delhi NCR,Salaried IT Employees,Male,Married,63617
ATQCUS3575,25-34,Chennai,Salaried IT Employees,Male,Single,61852
ATQCUS3939,25-34,Delhi NCR,Salaried IT Employees,Female,Single,61208
ATQCUS3844,21-24,Bengaluru,Salaried IT Employees,Female,Single,49278
ATQCUS0253,25-34,Mumbai,Freelancers,Male,Married,35693
ATQCUS0371,25-34,Delhi NCR,Salaried Other Employees,Male,Married,39178
ATQCUS1263,35-45,Bengaluru,Salaried Other Employees,Male,Married,39313
ATQCUS2370,25-34,Chennai,Salaried IT Employees,Female,Married,60816
ATQCUS3571,25-34,Bengaluru,Government Employees,Male,Single,52859
ATQCUS1101,35-45,Delhi NCR,Salaried IT Employees,Male,Married,67312
ATQCUS0325,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60986
ATQCUS0793,25-34,Hyderabad,Salaried IT Employees,Male,Married,64297
ATQCUS3860,21-24,Bengaluru,Freelancers,Female,Single,26873
ATQCUS1094,35-45,Delhi NCR,Salaried IT Employees,Male,Married,60801
ATQCUS2252,25-34,Delhi NCR,Freelancers,Female,Married,34948
ATQCUS3497,25-34,Mumbai,Government Employees,Male,Single,53800
ATQCUS1083,35-45,Delhi NCR,Salaried IT Employees,Male,Married,66830
ATQCUS0270,25-34,Mumbai,Freelancers,Male,Married,33589
ATQCUS1732,45+,Mumbai,Freelancers,Male,Married,36599
ATQCUS2159,25-34,Mumbai,Freelancers,Female,Married,34300
ATQCUS0694,25-34,Chennai,Business Owners,Male,Married,67808
ATQCUS3116,45+,Hyderabad,Salaried IT Employees,Female,Married,74216
ATQCUS2654,35-45,Delhi NCR,Salaried IT Employees,Female,Married,68201
ATQCUS0245,25-34,Mumbai,Business Owners,Male,Married,66297
ATQCUS0213,25-34,Mumbai,Business Owners,Male,Married,66382
ATQCUS2291,25-34,Bengaluru,Salaried IT Employees,Female,Married,63920
ATQCUS2269,25-34,Delhi NCR,Government Employees,Female,Married,52294
ATQCUS2341,25-34,Bengaluru,Government Employees,Female,Married,54339
ATQCUS2811,35-45,Chennai,Salaried IT Employees,Female,Married,62877
ATQCUS1841,45+,Bengaluru,Salaried Other Employees,Male,Married,40402
ATQCUS1245,35-45,Bengaluru,Salaried IT Employees,Male,Married,65784
ATQCUS3136,45+,Hyderabad,Government Employees,Female,Married,56728
ATQCUS2524,35-45,Mumbai,Salaried IT Employees,Female,Married,68349
ATQCUS2827,35-45,Chennai,Salaried Other Employees,Female,Married,44561
ATQCUS0993,35-45,Mumbai,Business Owners,Male,Married,71182
ATQCUS2025,21-24,Mumbai,Freelancers,Female,Married,27275
ATQCUS1164,35-45,Delhi NCR,Freelancers,Male,Married,40377
ATQCUS3609,25-34,Chennai,Freelancers,Male,Single,37065
ATQCUS2777,35-45,Bengaluru,Government Employees,Female,Married,56775
ATQCUS1914,45+,Chennai,Salaried IT Employees,Male,Married,73479
ATQCUS3640,25-34,Hyderabad,Freelancers,Male,Single,36237
ATQCUS1699,45+,Mumbai,Business Owners,Male,Married,81603
ATQCUS1226,35-45,Bengaluru,Salaried IT Employees,Male,Married,64893
ATQCUS2688,35-45,Delhi NCR,Business Owners,Female,Married,78386
ATQCUS3311,21-24,Bengaluru,Salaried IT Employees,Male,Single,46345
ATQCUS1483,35-45,Chennai,Freelancers,Male,Married,37317
ATQCUS1511,35-45,Chennai,Government Employees,Male,Married,58653
ATQCUS3240,21-24,Mumbai,Government Employees,Male,Single,41098
ATQCUS1754,45+,Delhi NCR,Salaried IT Employees,Male,Married,76134
ATQCUS1084,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65471
ATQCUS0799,25-34,Hyderabad,Salaried IT Employees,Male,Married,65509
ATQCUS1811,45+,Bengaluru,Salaried IT Employees,Male,Married,70015
ATQCUS3662,35-45,Mumbai,Freelancers,Male,Single,36213
ATQCUS0180,25-34,Mumbai,Salaried Other Employees,Male,Married,37778
ATQCUS2236,25-34,Delhi NCR,Salaried Other Employees,Female,Married,38819
ATQCUS1729,45+,Mumbai,Freelancers,Male,Married,40852
ATQCUS2393,25-34,Chennai,Salaried Other Employees,Female,Married,38362
ATQCUS1582,35-45,Hyderabad,Business Owners,Male,Married,79818
ATQCUS1021,35-45,Mumbai,Freelancers,Male,Married,37737
ATQCUS3618,25-34,Hyderabad,Salaried IT Employees,Male,Single,62903
ATQCUS2117,25-34,Mumbai,Salaried Other Employees,Female,Married,37539
ATQCUS3281,21-24,Delhi NCR,Business Owners,Male,Single,52320
ATQCUS0966,35-45,Mumbai,Salaried Other Employees,Male,Married,42157
ATQCUS1839,45+,Bengaluru,Salaried Other Employees,Male,Married,42036
ATQCUS3951,25-34,Delhi NCR,Salaried Other Employees,Female,Single,37902
ATQCUS0283,25-34,Mumbai,Freelancers,Male,Married,34638
ATQCUS3259,21-24,Delhi NCR,Salaried IT Employees,Male,Single,47026
ATQCUS0084,21-24,Bengaluru,Freelancers,Male,Married,27110
ATQCUS2310,25-34,Bengaluru,Salaried Other Employees,Female,Married,39454
ATQCUS1872,45+,Bengaluru,Business Owners,Male,Married,82526
ATQCUS2354,25-34,Chennai,Salaried IT Employees,Female,Married,65761
ATQCUS3364,21-24,Chennai,Salaried IT Employees,Male,Single,47058
ATQCUS3417,21-24,Hyderabad,Salaried IT Employees,Male,Single,47682
ATQCUS3365,21-24,Chennai,Salaried IT Employees,Male,Single,48085
ATQCUS1717,45+,Mumbai,Business Owners,Male,Married,79897
ATQCUS0159,25-34,Mumbai,Salaried IT Employees,Male,Married,60450
ATQCUS2395,25-34,Chennai,Salaried Other Employees,Female,Married,38019
ATQCUS0785,25-34,Hyderabad,Salaried IT Employees,Male,Married,60777
ATQCUS2201,25-34,Delhi NCR,Salaried IT Employees,Female,Married,61632
ATQCUS0242,25-34,Mumbai,Business Owners,Male,Married,71754
ATQCUS1182,35-45,Delhi NCR,Freelancers,Male,Married,36557
ATQCUS0358,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60218
ATQCUS2076,21-24,Hyderabad,Business Owners,Female,Married,54863
ATQCUS1004,35-45,Mumbai,Business Owners,Male,Married,71765
ATQCUS3003,45+,Mumbai,Freelancers,Female,Married,41760
ATQCUS3674,35-45,Delhi NCR,Freelancers,Male,Single,35486
ATQCUS2571,35-45,Mumbai,Salaried IT Employees,Female,Married,71287
ATQCUS2734,35-45,Bengaluru,Salaried IT Employees,Female,Married,65181
ATQCUS1893,45+,Bengaluru,Freelancers,Male,Married,38124
ATQCUS0473,25-34,Bengaluru,Salaried IT Employees,Male,Married,64953
ATQCUS0304,25-34,Mumbai,Government Employees,Male,Married,52111
ATQCUS0422,25-34,Delhi NCR,Freelancers,Male,Married,33460
ATQCUS0317,25-34,Delhi NCR,Salaried IT Employees,Male,Married,65013
ATQCUS2277,25-34,Bengaluru,Salaried IT Employees,Female,Married,61441
ATQCUS0095,21-24,Chennai,Salaried Other Employees,Male,Married,29244
ATQCUS2675,35-45,Delhi NCR,Salaried Other Employees,Female,Married,42583
ATQCUS2240,25-34,Delhi NCR,Salaried Other Employees,Female,Married,37807
ATQCUS1069,35-45,Delhi NCR,Salaried IT Employees,Male,Married,67891
ATQCUS0996,35-45,Mumbai,Business Owners,Male,Married,77341
ATQCUS0412,25-34,Delhi NCR,Business Owners,Male,Married,66774
ATQCUS0922,35-45,Mumbai,Salaried IT Employees,Male,Married,68456
ATQCUS1671,45+,Mumbai,Salaried Other Employees,Male,Married,47265
ATQCUS2348,25-34,Bengaluru,Government Employees,Female,Married,54654
ATQCUS3888,21-24,Chennai,Government Employees,Female,Single,39132
ATQCUS3751,21-24,Mumbai,Salaried IT Employees,Female,Single,49259
ATQCUS0268,25-34,Mumbai,Freelancers,Male,Married,37327
ATQCUS1670,45+,Mumbai,Salaried Other Employees,Male,Married,41683
ATQCUS2892,35-45,Hyderabad,Salaried IT Employees,Female,Married,70313
ATQCUS3982,25-34,Chennai,Salaried IT Employees,Female,Single,60283
ATQCUS1050,35-45,Mumbai,Freelancers,Male,Married,34241
ATQCUS2737,35-45,Bengaluru,Salaried IT Employees,Female,Married,67866
ATQCUS3934,25-34,Mumbai,Freelancers,Female,Single,35733
ATQCUS3667,35-45,Delhi NCR,Salaried IT Employees,Male,Single,66379
ATQCUS1122,35-45,Delhi NCR,Salaried Other Employees,Male,Married,42082
ATQCUS1712,45+,Mumbai,Business Owners,Male,Married,77907
ATQCUS1337,35-45,Bengaluru,Government Employees,Male,Married,55463
ATQCUS3462,25-34,Mumbai,Salaried Other Employees,Male,Single,39363
ATQCUS2960,35-45,Hyderabad,Government Employees,Female,Married,56266
ATQCUS2288,25-34,Bengaluru,Salaried IT Employees,Female,Married,60276
ATQCUS1271,35-45,Bengaluru,Salaried Other Employees,Male,Married,43390
ATQCUS1196,35-45,Delhi NCR,Freelancers,Male,Married,39120
ATQCUS0614,25-34,Chennai,Salaried IT Employees,Male,Married,58396
ATQCUS3581,25-34,Chennai,Salaried IT Employees,Male,Single,61194
ATQCUS3089,45+,Chennai,Salaried IT Employees,Female,Married,66537
ATQCUS0328,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60891
ATQCUS2873,35-45,Chennai,Freelancers,Female,Married,34033
ATQCUS1548,35-45,Hyderabad,Salaried IT Employees,Male,Married,66306
ATQCUS1265,35-45,Bengaluru,Salaried Other Employees,Male,Married,39271
ATQCUS3346,21-24,Bengaluru,Freelancers,Male,Single,27963
ATQCUS1784,45+,Delhi NCR,Business Owners,Male,Married,75390
ATQCUS0986,35-45,Mumbai,Salaried Other Employees,Male,Married,42198
ATQCUS0414,25-34,Delhi NCR,Business Owners,Male,Married,67998
ATQCUS3440,21-24,Hyderabad,Freelancers,Male,Single,26647
ATQCUS1132,35-45,Delhi NCR,Salaried Other Employees,Male,Married,42018
ATQCUS1264,35-45,Bengaluru,Salaried Other Employees,Male,Married,42341
ATQCUS0608,25-34,Chennai,Salaried IT Employees,Male,Married,61707
ATQCUS2534,35-45,Mumbai,Salaried IT Employees,Female,Married,65037
ATQCUS0538,25-34,Bengaluru,Business Owners,Male,Married,67280
ATQCUS3676,35-45,Delhi NCR,Government Employees,Male,Single,52683
ATQCUS0834,25-34,Hyderabad,Business Owners,Male,Married,69264
ATQCUS1654,45+,Mumbai,Salaried IT Employees,Male,Married,67769
ATQCUS0227,25-34,Mumbai,Business Owners,Male,Married,66957
ATQCUS2386,25-34,Chennai,Salaried IT Employees,Female,Married,61631
ATQCUS3964,25-34,Bengaluru,Salaried IT Employees,Female,Single,61009
ATQCUS3682,35-45,Bengaluru,Salaried Other Employees,Male,Single,40415
ATQCUS3261,21-24,Delhi NCR,Salaried IT Employees,Male,Single,49072
ATQCUS3511,25-34,Delhi NCR,Salaried Other Employees,Male,Single,39466
ATQCUS1775,45+,Delhi NCR,Salaried Other Employees,Male,Married,42789
ATQCUS0025,21-24,Mumbai,Business Owners,Male,Married,52696
ATQCUS3831,21-24,Delhi NCR,Freelancers,Female,Single,27849
ATQCUS2177,25-34,Mumbai,Government Employees,Female,Married,51697
ATQCUS1218,35-45,Bengaluru,Salaried IT Employees,Male,Married,63921
ATQCUS2116,25-34,Mumbai,Salaried Other Employees,Female,Married,36648
ATQCUS1310,35-45,Bengaluru,Freelancers,Male,Married,35226
ATQCUS1423,35-45,Chennai,Salaried Other Employees,Male,Married,43879
ATQCUS3243,21-24,Mumbai,Government Employees,Male,Single,39415
ATQCUS1126,35-45,Delhi NCR,Salaried Other Employees,Male,Married,38729
ATQCUS0488,25-34,Bengaluru,Salaried IT Employees,Male,Married,59429
ATQCUS0003,21-24,Mumbai,Salaried IT Employees,Male,Married,48851
ATQCUS2631,35-45,Mumbai,Government Employees,Female,Married,53655
ATQCUS1521,35-45,Hyderabad,Salaried IT Employees,Male,Married,64353
ATQCUS3904,21-24,Hyderabad,Salaried Other Employees,Female,Single,30153
ATQCUS0399,25-34,Delhi NCR,Business Owners,Male,Married,67160
ATQCUS2281,25-34,Bengaluru,Salaried IT Employees,Female,Married,61048
ATQCUS2742,35-45,Bengaluru,Salaried Other Employees,Female,Married,43740
ATQCUS3201,21-24,Mumbai,Business Owners,Male,Single,54702
ATQCUS0323,25-34,Delhi NCR,Salaried IT Employees,Male,Married,60110
ATQCUS1892,45+,Bengaluru,Freelancers,Male,Married,35701
ATQCUS3798,21-24,Mumbai,Freelancers,Female,Single,28545
ATQCUS3500,25-34,Delhi NCR,Salaried IT Employees,Male,Single,66107
ATQCUS3324,21-24,Bengaluru,Salaried Other Employees,Male,Single,32224
ATQCUS2268,25-34,Delhi NCR,Government Employees,Female,Married,51207
ATQCUS1070,35-45,Delhi NCR,Salaried IT Employees,Male,Married,67024
ATQCUS3336,21-24,Bengaluru,Business Owners,Male,Single,50673
ATQCUS3167,21-24,Mumbai,Salaried IT Employees,Male,Single,47939
ATQCUS2060,21-24,Chennai,Salaried Other Employees,Female,Married,30918
ATQCUS3525,25-34,Delhi NCR,Business Owners,Male,Single,69920
ATQCUS0925,35-45,Mumbai,Salaried IT Employees,Male,Married,65117
ATQCUS1326,35-45,Bengaluru,Freelancers,Male,Married,37775
ATQCUS2384,25-34,Chennai,Salaried IT Employees,Female,Married,64304
ATQCUS0685,25-34,Chennai,Business Owners,Male,Married,71655
ATQCUS1925,45+,Chennai,Salaried Other Employees,Male,Married,44896
ATQCUS0112,21-24,Hyderabad,Salaried IT Employees,Male,Married,46437
ATQCUS1961,45+,Hyderabad,Salaried IT Employees,Male,Married,71312
ATQCUS0991,35-45,Mumbai,Business Owners,Male,Married,73236
ATQCUS0335,25-34,Delhi NCR,Salaried IT Employees,Male,Married,65018
ATQCUS0338,25-34,Delhi NCR,Salaried IT Employees,Male,Married,64774
ATQCUS0136,25-34,Mumbai,Salaried IT Employees,Male,Married,64965
ATQCUS0417,25-34,Delhi NCR,Freelancers,Male,Married,34621
ATQCUS2028,21-24,Delhi NCR,Salaried IT Employees,Female,Married,47347
ATQCUS3394,21-24,Chennai,Freelancers,Male,Single,26268
ATQCUS1019,35-45,Mumbai,Freelancers,Male,Married,36428
ATQCUS0428,25-34,Delhi NCR,Freelancers,Male,Married,34926
ATQCUS3406,21-24,Hyderabad,Salaried IT Employees,Male,Single,49562
ATQCUS3819,21-24,Delhi NCR,Salaried IT Employees,Female,Single,49389
ATQCUS2636,35-45,Delhi NCR,Salaried IT Employees,Female,Married,61688
ATQCUS2403,25-34,Chennai,Salaried Other Employees,Female,Married,39590
ATQCUS3927,25-34,Mumbai,Salaried Other Employees,Female,Single,39723
ATQCUS0258,25-34,Mumbai,Freelancers,Male,Married,33743
ATQCUS3857,21-24,Bengaluru,Business Owners,Female,Single,52601
